"business_id","Score","date","type"
68633,,"20140422","Non-inspection site visit"
68633,,"20140107","Non-inspection site visit"
68633,90,"20131030","Routine - Unscheduled"
68633,,"20130530","Complaint"
68633,,"20130515","Reinspection/Followup"
68633,,"20130429","Reinspection/Followup"
68633,,"20130422","Reinspection/Followup"
68633,,"20130419","Complaint"
68633,,"20130213","Complaint"
68633,,"20130204","Reinspection/Followup"
68633,,"20130131","Reinspection/Followup"
68633,,"20130118","Reinspection/Followup"
68633,76,"20130110","Routine - Unscheduled"
68633,,"20120912","Reinspection/Followup"
68633,,"20120830","Reinspection/Followup"
68636,84,"20140305","Routine - Unscheduled"
68636,,"20131121","Non-inspection site visit"
68636,,"20131119","Reinspection/Followup"
68636,90,"20130603","Routine - Unscheduled"
68636,,"20121227","Non-inspection site visit"
68636,,"20121109","Non-inspection site visit"
68636,,"20120905","Reinspection/Followup"
68636,,"20120905","Reinspection/Followup"
68644,98,"20140416","Routine - Unscheduled"
68644,94,"20130430","Routine - Unscheduled"
68644,100,"20120816","Routine - Unscheduled"
68649,73,"20141022","Routine - Unscheduled"
68649,98,"20140409","Routine - Unscheduled"
68649,94,"20130907","Routine - Unscheduled"
68649,94,"20130502","Routine - Unscheduled"
68649,,"20121030","Reinspection/Followup"
68649,92,"20120820","Routine - Unscheduled"
68650,98,"20140123","Routine - Unscheduled"
68650,96,"20130905","Routine - Unscheduled"
68650,98,"20130416","Routine - Unscheduled"
68659,87,"20150326","Routine - Unscheduled"
68659,92,"20131107","Routine - Unscheduled"
68659,75,"20121012","Routine - Unscheduled"
68672,,"20150427","Reinspection/Followup"
68672,,"20150408","Reinspection/Followup"
68672,64,"20150407","Routine - Unscheduled"
68672,83,"20140714","Routine - Unscheduled"
68672,,"20140110","Reinspection/Followup"
68672,75,"20131227","Routine - Unscheduled"
68672,,"20130212","Reinspection/Followup"
68672,85,"20130204","Routine - Unscheduled"
68674,96,"20150511","Routine - Unscheduled"
68674,94,"20140506","Routine - Unscheduled"
68674,92,"20130313","Routine - Unscheduled"
68674,,"20121003","Reinspection/Followup"
68674,94,"20120913","Routine - Unscheduled"
68682,64,"20150513","Routine - Unscheduled"
68682,,"20140514","Reinspection/Followup"
68682,68,"20140506","Routine - Unscheduled"
68682,,"20130314","Reinspection/Followup"
68682,,"20130313","Reinspection/Followup"
68682,86,"20130306","Routine - Unscheduled"
68682,94,"20121009","Routine - Unscheduled"
68690,96,"20150302","Routine - Unscheduled"
68690,93,"20140616","Routine - Unscheduled"
68690,90,"20131206","Routine - Unscheduled"
68690,,"20130702","Reinspection/Followup"
68690,86,"20130425","Routine - Unscheduled"
68690,90,"20120912","Routine - Unscheduled"
68690,,"20120912","Reinspection/Followup"
68690,,"20120828","New Ownership"
68691,,"20150202","Reinspection/Followup"
68691,,"20150112","Complaint"
68691,72,"20150112","Routine - Unscheduled"
68691,82,"20140506","Routine - Unscheduled"
68691,74,"20130509","Routine - Unscheduled"
68692,,"20150731","Reinspection/Followup"
68692,89,"20150626","Routine - Unscheduled"
68692,89,"20140611","Routine - Unscheduled"
68692,86,"20131007","Routine - Unscheduled"
68692,94,"20130405","Routine - Unscheduled"
68692,92,"20120912","Routine - Unscheduled"
68696,94,"20150402","Routine - Unscheduled"
68696,98,"20140609","Routine - Unscheduled"
68696,,"20131115","Complaint Reinspection/Followup"
68696,,"20131114","Complaint"
68696,90,"20131114","Routine - Unscheduled"
68696,,"20130109","New Ownership"
68696,100,"20130103","Routine - Unscheduled"
68696,,"20130102","New Ownership"
68696,,"20121226","New Ownership"
68696,,"20121214","New Construction"
68696,,"20121029","Reinspection/Followup"
68699,100,"20141204","Routine - Unscheduled"
68699,100,"20140516","Routine - Unscheduled"
68699,100,"20130529","Routine - Unscheduled"
68699,,"20120827","Reinspection/Followup"
68699,100,"20120822","Routine - Unscheduled"
68699,,"20120822","Reinspection/Followup"
68699,100,"20120817","Routine - Unscheduled"
68701,100,"20140327","Routine - Unscheduled"
68701,100,"20130225","Routine - Unscheduled"
68701,100,"20120821","Routine - Unscheduled"
68701,100,"20120820","Routine - Unscheduled"
68713,100,"20150610","Routine - Unscheduled"
68713,,"20140515","Routine - Unscheduled"
68713,,"20130328","Routine - Unscheduled"
68714,100,"20150610","Routine - Unscheduled"
68714,,"20140515","Reinspection/Followup"
68714,,"20140515","Routine - Unscheduled"
68714,,"20130828","Routine - Unscheduled"
68716,100,"20141110","Routine - Unscheduled"
68716,100,"20140424","Routine - Unscheduled"
68716,100,"20131107","Routine - Unscheduled"
68716,100,"20130523","Routine - Unscheduled"
68716,,"20121214","Reinspection/Followup"
68716,96,"20121108","Routine - Unscheduled"
68716,,"20120906","Reinspection/Followup"
68718,,"20150507","Reinspection/Followup"
68718,90,"20150209","Routine - Unscheduled"
68718,96,"20140618","Routine - Unscheduled"
68718,96,"20130924","Routine - Unscheduled"
68721,,"20150325","Reinspection/Followup"
68721,,"20141216","Reinspection/Followup"
68721,78,"20141208","Routine - Unscheduled"
68721,94,"20140417","Routine - Unscheduled"
68721,,"20131022","Reinspection/Followup"
68721,91,"20130828","Routine - Unscheduled"
68721,,"20121012","Reinspection/Followup"
68721,85,"20120911","Routine - Unscheduled"
68724,,"20130123","New Ownership"
68739,100,"20150324","Routine - Unscheduled"
68739,,"20141009","Non-inspection site visit"
68739,,"20140226","Reinspection/Followup"
68739,100,"20140226","Routine - Unscheduled"
68739,98,"20130111","Routine - Unscheduled"
68740,91,"20150720","Routine - Unscheduled"
68740,100,"20140418","Routine - Unscheduled"
68740,100,"20131028","Routine - Unscheduled"
68740,100,"20130501","Routine - Unscheduled"
68740,,"20121121","Reinspection/Followup"
68740,94,"20121108","Routine - Unscheduled"
68742,98,"20140614","Routine - Unscheduled"
68753,90,"20150603","Routine - Unscheduled"
68753,,"20140418","Reinspection/Followup"
68753,87,"20140306","Routine - Unscheduled"
68753,94,"20130523","Routine - Unscheduled"
68753,,"20130325","Reinspection/Followup"
68753,73,"20121214","Routine - Unscheduled"
68760,100,"20150429","Routine - Unscheduled"
68760,94,"20140506","Routine - Unscheduled"
68760,90,"20130315","Routine - Unscheduled"
68761,88,"20140922","Routine - Unscheduled"
68761,100,"20130814","Routine - Unscheduled"
68762,100,"20140225","Routine - Unscheduled"
68762,,"20131223","New Ownership"
68762,,"20130221","Routine - Unscheduled"
68762,,"20130108","Non-inspection site visit"
68763,94,"20140814","Routine - Unscheduled"
68763,,"20140814","Complaint"
68763,93,"20140423","Routine - Unscheduled"
68763,,"20130918","Reinspection/Followup"
68763,96,"20130829","Routine - Unscheduled"
68763,94,"20130227","Routine - Unscheduled"
68763,,"20120904","Reinspection/Followup"
68763,,"20120823","Reinspection/Followup"
68763,84,"20120823","Routine - Unscheduled"
68764,,"20150511","Complaint Reinspection/Followup"
68764,,"20150428","Complaint"
68764,94,"20150211","Routine - Unscheduled"
68764,,"20140207","Reinspection/Followup"
68764,96,"20140130","Routine - Unscheduled"
68764,,"20130423","Reinspection/Followup"
68764,88,"20130416","Routine - Unscheduled"
68764,,"20120904","Reinspection/Followup"
68764,92,"20120822","Routine - Unscheduled"
68766,93,"20140725","Routine - Unscheduled"
68766,,"20140203","Reinspection/Followup"
68766,76,"20140131","Routine - Unscheduled"
68766,100,"20130123","Routine - Unscheduled"
68768,80,"20150127","Routine - Unscheduled"
68768,,"20140513","Reinspection/Followup"
68768,,"20140416","Reinspection/Followup"
68768,89,"20140324","Routine - Unscheduled"
68768,,"20130918","Reinspection/Followup"
68768,,"20130910","Reinspection/Followup"
68768,79,"20130903","Routine - Unscheduled"
68768,,"20130103","Reinspection/Followup"
68768,77,"20121219","Routine - Unscheduled"
68768,,"20121219","New Ownership"
68773,,"20141105","Complaint"
68773,,"20140903","Reinspection/Followup"
68773,,"20140903","Complaint"
68773,84,"20140521","Routine - Unscheduled"
68773,,"20140207","Reinspection/Followup"
68773,79,"20131030","Routine - Unscheduled"
68773,86,"20130424","Routine - Unscheduled"
68774,100,"20150430","Routine - Unscheduled"
68774,100,"20130415","Routine - Unscheduled"
68775,94,"20150409","Routine - Unscheduled"
68775,96,"20140529","Routine - Unscheduled"
68775,96,"20131112","Routine - Unscheduled"
68775,98,"20130529","Routine - Unscheduled"
68775,,"20130226","Complaint"
68775,100,"20121206","Routine - Unscheduled"
68775,,"20121001","Reinspection/Followup"
68784,100,"20150331","Routine - Unscheduled"
68784,100,"20140404","Routine - Unscheduled"
68784,100,"20130314","Routine - Unscheduled"
68784,100,"20120917","Routine - Unscheduled"
68784,,"20120822","Reinspection/Followup"
68799,,"20150114","Complaint"
68799,96,"20140418","Routine - Unscheduled"
68799,100,"20131028","Routine - Unscheduled"
68799,,"20130520","Reinspection/Followup"
68799,94,"20130501","Routine - Unscheduled"
68799,,"20121119","Complaint"
68799,100,"20121108","Routine - Unscheduled"
68799,,"20121108","Reinspection/Followup"
68799,,"20120822","Non-inspection site visit"
68800,,"20150720","Non-inspection site visit"
68800,,"20130508","Reinspection/Followup"
68800,93,"20130313","Routine - Unscheduled"
68800,,"20130124","Non-inspection site visit"
68804,92,"20150317","Routine - Unscheduled"
68804,92,"20140226","Routine - Unscheduled"
68804,72,"20130307","Routine - Unscheduled"
68804,92,"20121114","Routine - Unscheduled"
68804,,"20120912","Non-inspection site visit"
68808,86,"20150331","Routine - Unscheduled"
68808,96,"20140317","Routine - Unscheduled"
68808,90,"20130220","Routine - Unscheduled"
68808,94,"20121116","Routine - Unscheduled"
68808,,"20120827","Reinspection/Followup"
68808,,"20120821","Reinspection/Followup"
68809,92,"20150320","Routine - Unscheduled"
68809,,"20141204","Reinspection/Followup"
68809,,"20141202","Reinspection/Followup"
68809,,"20141201","Complaint"
68809,,"20140625","Complaint"
68809,90,"20140528","Routine - Unscheduled"
68809,,"20140131","Complaint"
68809,,"20140130","Complaint"
68809,,"20131224","Complaint"
68809,,"20131125","Reinspection/Followup"
68809,,"20131122","Complaint"
68809,84,"20131122","Routine - Unscheduled"
68809,,"20130528","Reinspection/Followup"
68809,92,"20130515","Routine - Unscheduled"
68809,,"20121114","Complaint"
68809,,"20120822","Reinspection/Followup"
68811,98,"20141009","Routine - Unscheduled"
68811,100,"20140205","Routine - Unscheduled"
68811,96,"20130715","Routine - Unscheduled"
68813,88,"20150706","Routine - Unscheduled"
68813,,"20140507","Reinspection/Followup"
68813,87,"20140429","Routine - Unscheduled"
68813,100,"20131016","Routine - Unscheduled"
68813,,"20130823","Non-inspection site visit"
68813,93,"20130312","Routine - Unscheduled"
68813,100,"20120831","Routine - Unscheduled"
68814,,"20150520","Reinspection/Followup"
68814,,"20150407","Reinspection/Followup"
68814,93,"20150320","Routine - Unscheduled"
68814,96,"20140211","Routine - Unscheduled"
68814,100,"20130510","Routine - Unscheduled"
68814,92,"20121004","Routine - Unscheduled"
68824,,"20141121","Reinspection/Followup"
68824,,"20141104","Reinspection/Followup"
68824,76,"20141023","Routine - Unscheduled"
68824,82,"20140207","Routine - Unscheduled"
68824,,"20130325","Reinspection/Followup"
68824,83,"20130307","Routine - Unscheduled"
68824,,"20130307","New Ownership"
68826,,"20140924","Reinspection/Followup"
68826,91,"20140924","Routine - Unscheduled"
68826,,"20130916","Reinspection/Followup"
68826,92,"20130814","Routine - Unscheduled"
68826,,"20130104","Reinspection/Followup"
68826,,"20130102","Reinspection/Followup"
68826,,"20121226","Reinspection/Followup"
68826,75,"20121226","Routine - Unscheduled"
68827,,"20141002","New Construction"
68827,,"20130206","Non-inspection site visit"
68831,,"20140716","Complaint"
68831,98,"20140716","Routine - Unscheduled"
68831,94,"20140421","Routine - Unscheduled"
68831,98,"20130422","Routine - Unscheduled"
68831,94,"20121113","Routine - Unscheduled"
68832,,"20150402","Reinspection/Followup"
68832,,"20150226","Reinspection/Followup"
68832,85,"20150217","Routine - Unscheduled"
68832,92,"20140423","Routine - Unscheduled"
68832,96,"20130802","Routine - Unscheduled"
68832,91,"20130107","Routine - Unscheduled"
68832,,"20121009","Complaint"
68839,94,"20150221","Routine - Unscheduled"
68839,94,"20140505","Routine - Unscheduled"
68839,,"20131026","Reinspection/Followup"
68839,71,"20131021","Routine - Unscheduled"
68839,100,"20130219","Routine - Unscheduled"
68842,94,"20140623","Routine - Unscheduled"
68842,94,"20130610","Routine - Unscheduled"
68860,86,"20140327","Routine - Unscheduled"
68860,71,"20131112","Routine - Unscheduled"
68860,,"20130607","Reinspection/Followup"
68860,,"20130430","Reinspection/Followup"
68860,73,"20130429","Routine - Unscheduled"
68860,81,"20130103","Routine - Unscheduled"
68860,,"20130103","Reinspection/Followup"
68865,94,"20141105","Routine - Unscheduled"
68865,,"20141105","Complaint"
68865,92,"20140624","Routine - Unscheduled"
68865,83,"20131112","Routine - Unscheduled"
68865,,"20131112","Reinspection/Followup"
68865,90,"20130123","Routine - Unscheduled"
68872,94,"20140703","Routine - Unscheduled"
68872,,"20140425","Reinspection/Followup"
68872,,"20140422","Complaint"
68872,92,"20140108","Routine - Unscheduled"
68872,,"20130524","Complaint Reinspection/Followup"
68872,,"20130517","Complaint"
68872,85,"20130501","Routine - Unscheduled"
68872,89,"20121023","Routine - Unscheduled"
68880,,"20141104","Reinspection/Followup"
68880,90,"20141022","Routine - Unscheduled"
68880,90,"20140207","Routine - Unscheduled"
68880,,"20130307","New Ownership"
68880,83,"20130307","Routine - Unscheduled"
68881,,"20140411","Reinspection/Followup"
68881,80,"20140410","Routine - Unscheduled"
68881,73,"20131024","Routine - Unscheduled"
68881,,"20130325","Reinspection/Followup"
68881,79,"20130319","Routine - Unscheduled"
68881,,"20121101","Reinspection/Followup"
68881,,"20121101","Reinspection/Followup"
68890,,"20150617","Reinspection/Followup"
68890,78,"20150608","Routine - Unscheduled"
68890,,"20140623","Non-inspection site visit"
68890,98,"20140605","Routine - Unscheduled"
68890,,"20131204","Reinspection/Followup"
68890,91,"20131119","Routine - Unscheduled"
68890,98,"20130215","Routine - Unscheduled"
68891,85,"20150625","Routine - Unscheduled"
68891,85,"20150619","Routine - Unscheduled"
68891,100,"20131106","Routine - Unscheduled"
68891,84,"20121109","Routine - Unscheduled"
68894,94,"20150203","Routine - Unscheduled"
68894,,"20140529","Reinspection/Followup"
68894,92,"20140507","Routine - Unscheduled"
68894,,"20131108","Complaint"
68894,,"20131028","Reinspection/Followup"
68894,94,"20131015","Routine - Unscheduled"
68894,,"20130529","Reinspection/Followup"
68894,90,"20130515","Routine - Unscheduled"
68895,98,"20140827","Routine - Unscheduled"
68895,94,"20140130","Routine - Unscheduled"
68895,92,"20130613","Routine - Unscheduled"
68909,86,"20140715","Routine - Unscheduled"
68909,,"20140701","Non-inspection site visit"
68909,,"20131214","Reinspection/Followup"
68909,,"20131213","Reinspection/Followup"
68909,85,"20131212","Routine - Unscheduled"
68909,,"20130726","Reinspection/Followup"
68909,77,"20130510","Routine - Unscheduled"
68916,,"20141125","Reinspection/Followup"
68916,66,"20141120","Routine - Unscheduled"
68916,,"20131023","Reinspection/Followup"
68916,62,"20131021","Routine - Unscheduled"
68930,,"20141009","Reinspection/Followup"
68930,56,"20141006","Routine - Unscheduled"
68930,,"20140529","Reinspection/Followup"
68930,78,"20140528","Routine - Unscheduled"
68930,,"20130826","Reinspection/Followup"
68930,,"20130819","Complaint"
68930,86,"20130819","Routine - Unscheduled"
68930,,"20121203","Reinspection/Followup"
68930,,"20121126","Reinspection/Followup"
68930,71,"20121119","Routine - Unscheduled"
68938,90,"20140416","Routine - Unscheduled"
68938,,"20140416","Complaint"
68938,90,"20130904","Routine - Unscheduled"
68938,,"20130813","Non-inspection site visit"
68938,96,"20121128","Routine - Unscheduled"
68944,94,"20150204","Routine - Unscheduled"
68944,100,"20140729","Routine - Unscheduled"
68944,96,"20140204","Routine - Unscheduled"
68944,94,"20130730","Routine - Unscheduled"
68944,98,"20121108","Routine - Unscheduled"
68945,,"20150518","Complaint"
68945,94,"20150507","Routine - Unscheduled"
68945,,"20141104","Reinspection/Followup"
68945,80,"20141023","Routine - Unscheduled"
68945,,"20140416","Reinspection/Followup"
68945,87,"20140409","Routine - Unscheduled"
68945,100,"20131016","Routine - Unscheduled"
68945,,"20130522","Reinspection/Followup"
68945,78,"20130508","Routine - Unscheduled"
68945,91,"20121115","Routine - Unscheduled"
68949,92,"20140610","Routine - Unscheduled"
68949,,"20130620","Reinspection/Followup"
68949,88,"20130325","Routine - Unscheduled"
68955,98,"20140430","Routine - Unscheduled"
68955,96,"20131022","Routine - Unscheduled"
68955,98,"20130423","Routine - Unscheduled"
68955,100,"20121016","Routine - Unscheduled"
68959,,"20150320","Reinspection/Followup"
68959,91,"20150313","Routine - Unscheduled"
68959,,"20140311","Complaint"
68959,,"20140307","Complaint"
68959,,"20140306","Complaint"
68959,,"20140305","Complaint"
68959,96,"20140304","Routine - Unscheduled"
68959,,"20140304","Complaint"
68959,,"20131022","Complaint"
68959,,"20130815","Complaint"
68959,98,"20130213","Routine - Unscheduled"
68961,94,"20150707","Routine - Unscheduled"
68961,94,"20140612","Routine - Unscheduled"
68961,92,"20131206","Routine - Unscheduled"
68961,94,"20130405","Routine - Unscheduled"
68961,,"20130404","Non-inspection site visit"
68961,,"20130401","Non-inspection site visit"
68963,,"20140930","Complaint"
68963,,"20140422","Reinspection/Followup"
68963,89,"20140415","Routine - Unscheduled"
68963,100,"20131017","Routine - Unscheduled"
68963,,"20130501","Reinspection/Followup"
68963,85,"20130424","Routine - Unscheduled"
68963,,"20130213","Complaint"
68974,100,"20141007","Routine - Unscheduled"
68974,94,"20140515","Routine - Unscheduled"
68974,,"20131218","Reinspection/Followup"
68974,86,"20131217","Routine - Unscheduled"
68974,94,"20130612","Routine - Unscheduled"
68974,96,"20120927","Routine - Unscheduled"
68981,94,"20140914","Routine - Unscheduled"
68981,,"20140822","Reinspection/Followup"
68981,94,"20140307","Routine - Unscheduled"
68981,,"20131031","Reinspection/Followup"
68981,87,"20131028","Routine - Unscheduled"
68981,89,"20130522","Routine - Unscheduled"
68981,,"20121010","Reinspection/Followup"
68981,76,"20121009","Routine - Unscheduled"
68982,94,"20150311","Routine - Unscheduled"
68982,86,"20140516","Routine - Unscheduled"
68982,,"20130826","Reinspection/Followup"
68982,79,"20130823","Routine - Unscheduled"
68982,,"20120907","Reinspection/Followup"
68986,94,"20140912","Routine - Unscheduled"
68986,94,"20140103","Routine - Unscheduled"
68986,92,"20130524","Routine - Unscheduled"
68991,96,"20150702","Routine - Unscheduled"
68991,89,"20140613","Routine - Unscheduled"
68991,90,"20131213","Routine - Unscheduled"
68991,,"20130530","Reinspection/Followup"
68991,85,"20130530","Routine - Unscheduled"
68991,80,"20120926","Routine - Unscheduled"
68991,,"20120926","Complaint"
68991,,"20120926","New Ownership"
68994,98,"20140617","Routine - Unscheduled"
68994,100,"20130625","Routine - Unscheduled"
68994,,"20130207","Routine - Scheduled"
68998,,"20150403","Reinspection/Followup"
68998,94,"20150310","Routine - Unscheduled"
68998,90,"20140521","Routine - Unscheduled"
68998,92,"20130610","Routine - Unscheduled"
68998,96,"20130115","Routine - Unscheduled"
69006,96,"20141119","Routine - Unscheduled"
69006,,"20140602","Reinspection/Followup"
69006,91,"20140530","Routine - Unscheduled"
69006,,"20140530","Complaint"
69006,,"20131213","Reinspection/Followup"
69006,85,"20131206","Routine - Unscheduled"
69006,100,"20121120","Routine - Unscheduled"
69012,94,"20141118","Routine - Unscheduled"
69012,94,"20140602","Routine - Unscheduled"
69012,98,"20131204","Routine - Unscheduled"
69012,91,"20130506","Routine - Unscheduled"
69012,94,"20120904","Routine - Unscheduled"
69013,,"20150410","Non-inspection site visit"
69013,94,"20140210","Routine - Unscheduled"
69013,100,"20130130","Routine - Unscheduled"
69016,,"20150320","Reinspection/Followup"
69016,70,"20150318","Routine - Unscheduled"
69016,76,"20140618","Routine - Unscheduled"
69016,76,"20131209","Routine - Unscheduled"
69016,,"20130729","Reinspection/Followup"
69016,,"20130729","Non-inspection site visit"
69016,76,"20130711","Routine - Unscheduled"
69016,,"20130125","Reinspection/Followup"
69016,,"20130125","Complaint"
69016,81,"20121213","Routine - Unscheduled"
69016,,"20120911","Reinspection/Followup"
69023,92,"20140320","Routine - Unscheduled"
69023,94,"20130312","Routine - Unscheduled"
69023,92,"20121119","Routine - Unscheduled"
69023,100,"20120820","Routine - Unscheduled"
69023,,"20120816","Reinspection/Followup"
69026,93,"20141028","Routine - Unscheduled"
69026,90,"20140204","Routine - Unscheduled"
69026,76,"20130502","Routine - Unscheduled"
69026,,"20121106","Reinspection/Followup"
69026,81,"20121029","Routine - Unscheduled"
69041,88,"20150325","Routine - Unscheduled"
69041,,"20130301","Reinspection/Followup"
69041,65,"20130225","Routine - Unscheduled"
69041,,"20120814","Reinspection/Followup"
69044,100,"20150419","Routine - Unscheduled"
69044,,"20140408","Routine - Scheduled"
69044,96,"20130824","Routine - Unscheduled"
69044,92,"20130405","Routine - Unscheduled"
69044,,"20121024","Reinspection/Followup"
69044,100,"20121015","Routine - Unscheduled"
69044,94,"20120920","Routine - Unscheduled"
69045,,"20150507","Reinspection/Followup"
69045,96,"20150419","Routine - Unscheduled"
69045,100,"20121015","Routine - Unscheduled"
69047,100,"20150419","Routine - Unscheduled"
69047,,"20140408","Routine - Scheduled"
69047,100,"20130824","Routine - Unscheduled"
69047,100,"20130405","Routine - Unscheduled"
69047,,"20121024","Reinspection/Followup"
69047,100,"20121015","Routine - Unscheduled"
69047,100,"20120920","Routine - Unscheduled"
69048,98,"20150419","Routine - Unscheduled"
69048,100,"20141025","Routine - Unscheduled"
69048,100,"20140914","Routine - Unscheduled"
69048,96,"20140408","Routine - Unscheduled"
69048,96,"20130824","Routine - Unscheduled"
69048,100,"20130405","Routine - Unscheduled"
69048,,"20121024","Reinspection/Followup"
69048,98,"20121015","Routine - Unscheduled"
69048,96,"20120920","Routine - Unscheduled"
69049,100,"20150419","Routine - Unscheduled"
69049,100,"20140408","Routine - Unscheduled"
69049,100,"20130824","Routine - Unscheduled"
69049,100,"20130405","Routine - Unscheduled"
69049,100,"20121015","Routine - Unscheduled"
69049,100,"20120920","Routine - Unscheduled"
69051,100,"20150419","Routine - Unscheduled"
69051,,"20140408","Routine - Scheduled"
69051,100,"20130824","Routine - Unscheduled"
69051,100,"20130405","Routine - Unscheduled"
69051,,"20121024","Reinspection/Followup"
69051,100,"20121015","Routine - Unscheduled"
69051,100,"20120920","Routine - Unscheduled"
69053,100,"20150419","Routine - Unscheduled"
69053,,"20140408","Routine - Scheduled"
69053,100,"20130824","Routine - Unscheduled"
69053,100,"20130405","Routine - Unscheduled"
69053,100,"20121015","Routine - Unscheduled"
69053,94,"20120920","Routine - Unscheduled"
69064,,"20150120","Reinspection/Followup"
69064,84,"20150112","Routine - Unscheduled"
69064,,"20140708","Reinspection/Followup"
69064,74,"20140514","Routine - Unscheduled"
69064,,"20130909","Reinspection/Followup"
69064,76,"20130905","Routine - Unscheduled"
69064,,"20130410","Complaint Reinspection/Followup"
69064,,"20130409","Complaint"
69064,88,"20130103","Routine - Unscheduled"
69066,94,"20140818","Routine - Unscheduled"
69066,98,"20130328","Routine - Unscheduled"
69069,100,"20150709","Routine - Unscheduled"
69069,100,"20140722","Routine - Unscheduled"
69070,,"20150720","Non-inspection site visit"
69070,100,"20140424","Routine - Unscheduled"
69070,100,"20130814","Routine - Unscheduled"
69070,93,"20130201","Routine - Unscheduled"
69081,100,"20140428","Routine - Unscheduled"
69081,100,"20131119","Routine - Unscheduled"
69081,100,"20130521","Routine - Unscheduled"
69081,,"20121212","Reinspection/Followup"
69081,98,"20121128","Routine - Unscheduled"
69110,92,"20140819","Routine - Unscheduled"
69110,,"20130327","Reinspection/Followup"
69110,90,"20130320","Routine - Unscheduled"
69113,96,"20150107","Routine - Unscheduled"
69113,96,"20140206","Routine - Unscheduled"
69113,,"20130801","Reinspection/Followup"
69113,96,"20130730","Routine - Unscheduled"
69113,98,"20121116","Routine - Unscheduled"
69113,,"20120917","Non-inspection site visit"
69115,,"20140911","Reinspection/Followup"
69115,71,"20140902","Routine - Unscheduled"
69115,,"20130925","Reinspection/Followup"
69115,82,"20130918","Routine - Unscheduled"
69115,,"20130904","Complaint"
69118,,"20140929","Reinspection/Followup"
69118,,"20140903","Reinspection/Followup"
69118,81,"20140827","Routine - Unscheduled"
69118,,"20140319","Reinspection/Followup"
69118,76,"20140227","Routine - Unscheduled"
69118,,"20130731","Reinspection/Followup"
69118,76,"20130724","Routine - Unscheduled"
69118,,"20130416","Non-inspection site visit"
69118,,"20121011","Reinspection/Followup"
69118,77,"20121002","Routine - Unscheduled"
69118,,"20121002","Reinspection/Followup"
69121,96,"20141103","Routine - Unscheduled"
69121,,"20130503","Reinspection/Followup"
69121,75,"20130426","Routine - Unscheduled"
69122,98,"20150427","Routine - Unscheduled"
69122,100,"20130227","Routine - Unscheduled"
69122,,"20121207","Foodborne Illness Investigation"
69122,96,"20121113","Routine - Unscheduled"
69123,100,"20130930","Routine - Unscheduled"
69125,92,"20141028","Routine - Unscheduled"
69125,,"20140517","Non-inspection site visit"
69125,86,"20140210","Routine - Unscheduled"
69125,90,"20131114","Routine - Unscheduled"
69125,96,"20130404","Routine - Unscheduled"
69127,,"20150409","Reinspection/Followup"
69127,,"20150402","Reinspection/Followup"
69127,80,"20150401","Routine - Unscheduled"
69127,74,"20150129","Routine - Unscheduled"
69127,83,"20140312","Routine - Unscheduled"
69127,92,"20130319","Routine - Unscheduled"
69127,,"20121015","Complaint"
69135,,"20150419","Routine - Scheduled"
69135,,"20141025","Routine - Scheduled"
69135,100,"20140914","Routine - Unscheduled"
69135,100,"20140408","Routine - Unscheduled"
69135,,"20130824","Complaint"
69135,94,"20130824","Routine - Unscheduled"
69135,94,"20130405","Routine - Unscheduled"
69135,,"20121024","Reinspection/Followup"
69135,98,"20121015","Routine - Unscheduled"
69135,98,"20120920","Routine - Unscheduled"
69147,90,"20150225","Routine - Unscheduled"
69147,,"20141023","Complaint"
69147,100,"20140527","Routine - Unscheduled"
69147,,"20130828","Reinspection/Followup"
69147,,"20130808","Complaint"
69147,89,"20130808","Routine - Unscheduled"
69147,90,"20130426","Routine - Unscheduled"
69147,100,"20121010","Routine - Unscheduled"
69147,,"20121001","Non-inspection site visit"
69147,,"20120926","Non-inspection site visit"
69149,100,"20150304","Routine - Unscheduled"
69149,96,"20140902","Routine - Unscheduled"
69149,94,"20131206","Routine - Unscheduled"
69149,92,"20130410","Routine - Unscheduled"
69149,,"20121227","Complaint Reinspection/Followup"
69149,,"20121226","Complaint"
69149,,"20121002","Routine - Unscheduled"
69149,,"20120831","Reinspection/Followup"
69149,,"20120824","Reinspection/Followup"
69149,,"20120816","Reinspection/Followup"
69150,100,"20150305","Routine - Unscheduled"
69150,,"20131119","Reinspection/Followup"
69150,78,"20131118","Routine - Unscheduled"
69150,,"20130318","Reinspection/Followup"
69150,85,"20130311","Routine - Unscheduled"
69150,,"20120906","Complaint"
69150,,"20120815","Complaint"
69152,,"20150702","Reinspection/Followup"
69152,76,"20150617","Routine - Unscheduled"
69152,92,"20140328","Routine - Unscheduled"
69152,94,"20130517","Routine - Unscheduled"
69153,100,"20131122","Routine - Unscheduled"
69153,100,"20121128","Routine - Unscheduled"
69169,,"20141028","Reinspection/Followup"
69169,82,"20141021","Routine - Unscheduled"
69169,,"20140403","Reinspection/Followup"
69169,,"20140402","Reinspection/Followup"
69169,,"20140402","Reinspection/Followup"
69169,81,"20140401","Routine - Unscheduled"
69169,,"20130716","Complaint"
69169,,"20130322","Reinspection/Followup"
69169,64,"20130313","Routine - Unscheduled"
69172,82,"20140723","Routine - Unscheduled"
69172,90,"20140108","Routine - Unscheduled"
69172,92,"20130821","Routine - Unscheduled"
69172,,"20121214","Reinspection/Followup"
69172,94,"20121130","Routine - Unscheduled"
69172,,"20120816","New Ownership"
